case_id,accm_txn_complete_time
11071,6/8/2022
11072,6/9/2022
11073,6/10/2022
11074,6/11/2022
11075,6/12/2022
11076,6/13/2022
11077,6/14/2022
11078,5/15/2022
11079,5/16/2022
11080,5/17/2022
11081,5/18/2022
11082,5/19/2022
11083,5/20/2022
11084,5/21/2022
11085,5/22/2022
11086,5/23/2022
11087,5/24/2022
11088,5/25/2022
11089,5/26/2022
11090,5/27/2022
11091,5/28/2022
11092,5/29/2022
11093,5/30/2022
11094,5/31/2022
11095,6/1/2022
11096,6/2/2022
11097,6/3/2022
11098,6/4/2022
11099,6/5/2022
11100,6/6/2022
11101,6/7/2022
11102,6/8/2022
11103,6/9/2022
11104,6/10/2022
11105,6/11/2022
11106,6/12/2022
11107,6/13/2022
11108,6/14/2022
11109,5/15/2022
11110,5/16/2022
11111,5/17/2022
11112,5/18/2022
11113,5/19/2022
11114,5/20/2022
11115,5/21/2022
11116,5/22/2022
11117,5/23/2022
11118,5/24/2022
11119,5/25/2022
11120,5/26/2022
11121,5/27/2022
11122,5/28/2022
11123,5/29/2022
11124,5/30/2022
11125,5/31/2022
11126,6/1/2022
11127,6/2/2022
11128,6/3/2022
11129,6/4/2022
11130,6/5/2022
11131,6/6/2022
11132,6/7/2022
11133,6/8/2022
11134,6/9/2022
11135,6/10/2022
11136,6/11/2022
11137,6/12/2022
11138,6/13/2022
11139,6/14/2022
11140,5/15/2022
11141,5/16/2022
11142,5/17/2022
11143,5/18/2022
11144,5/19/2022
11145,5/20/2022
11146,5/21/2022
11147,5/22/2022
11148,5/23/2022
11149,5/24/2022
11150,5/25/2022
11151,5/26/2022
11152,5/27/2022
11153,5/28/2022
11154,5/29/2022
11155,5/30/2022
11156,5/31/2022
11157,6/1/2022
11158,6/2/2022
11159,6/3/2022
11160,6/4/2022
11161,6/5/2022
11162,6/6/2022
11163,6/7/2022
11164,6/8/2022
11165,6/9/2022
11166,6/10/2022
11167,6/11/2022
11168,6/12/2022
11169,6/13/2022
11170,6/14/2022
11171,5/14/2022
11172,5/15/2022
11173,5/16/2022
11174,5/17/2022
11175,5/18/2022
11176,5/19/2022
11177,5/20/2022
11178,5/21/2022
11179,5/22/2022
11180,5/23/2022
11181,5/24/2022
11182,5/25/2022
11183,5/26/2022
11184,5/27/2022
11185,5/28/2022
11186,5/29/2022
11187,5/30/2022
11188,5/31/2022
11189,6/1/2022
11190,6/2/2022
11191,6/3/2022
11192,6/4/2022
11193,6/5/2022
11194,6/6/2022
11195,6/7/2022
11196,6/8/2022
11197,6/9/2022
11198,6/10/2022
11199,6/11/2022
11200,6/12/2022
11201,6/13/2022
11202,6/14/2022
11203,5/15/2022
11204,5/16/2022
11205,5/17/2022
11206,5/18/2022
11207,5/19/2022
11208,5/20/2022
11209,5/21/2022
11210,5/22/2022
11211,5/23/2022
11212,5/24/2022
11213,5/25/2022
11214,5/26/2022
11215,5/27/2022
11216,5/28/2022
11217,5/29/2022
11218,5/30/2022
11219,5/31/2022
11220,6/1/2022
11221,6/2/2022
11222,6/3/2022
11223,6/4/2022
11224,6/5/2022
11225,6/6/2022
11226,6/7/2022
11227,6/8/2022
11228,6/9/2022
11229,6/10/2022
11230,6/11/2022
11231,6/12/2022
11232,6/13/2022
11233,6/14/2022
11234,5/15/2022
11235,5/16/2022
11236,5/17/2022
11237,5/18/2022
11238,5/19/2022
11239,5/20/2022
11240,5/21/2022
11241,5/22/2022
11242,5/23/2022
11243,5/24/2022
11244,5/25/2022
11245,5/26/2022
11246,5/27/2022
11247,5/28/2022
11248,5/29/2022
11249,5/30/2022
11250,5/31/2022
11251,6/1/2022
11252,6/2/2022
11253,6/3/2022
11254,6/4/2022
11255,6/5/2022
11256,6/6/2022
11257,6/7/2022
11258,6/8/2022
11259,6/9/2022
11260,6/10/2022
11261,6/11/2022
11262,6/12/2022
11263,6/13/2022
11264,6/14/2022
11265,5/15/2022
11266,5/16/2022
11267,5/17/2022
11268,5/18/2022
11269,5/19/2022
11270,5/20/2022
11271,5/21/2022
11272,5/22/2022
11273,5/23/2022
11274,5/24/2022
11275,5/25/2022
11276,5/26/2022
11277,5/27/2022
11278,5/28/2022
11279,5/29/2022
11280,5/30/2022
11281,5/31/2022
11282,6/1/2022
11283,6/2/2022
11284,6/3/2022
11285,6/4/2022
11286,6/5/2022
11287,6/6/2022
11288,6/7/2022
11289,6/8/2022
11290,6/9/2022
11291,6/10/2022
11292,6/11/2022
11293,6/12/2022
11294,6/13/2022
11295,6/14/2022
11296,5/15/2022
11297,5/16/2022
11298,5/17/2022
11299,5/18/2022
11300,5/19/2022
11301,5/20/2022
11302,5/21/2022
11303,5/22/2022
11304,5/23/2022
11305,5/24/2022
11306,5/25/2022
11307,5/26/2022
11308,5/27/2022
11309,5/28/2022
11310,5/29/2022
11311,5/30/2022
11312,5/31/2022
11313,6/1/2022
11314,6/2/2022
11315,6/3/2022
11316,6/4/2022
11317,6/5/2022
11318,6/6/2022
11319,6/7/2022
11320,6/8/2022
11321,6/9/2022
11322,6/10/2022
11323,6/11/2022
11324,6/12/2022
11325,6/13/2022
11326,6/14/2022
11327,5/15/2022
11328,5/16/2022
11329,5/17/2022
11330,5/18/2022
11331,5/19/2022
11332,5/20/2022
11333,5/21/2022
11334,5/22/2022
11335,5/23/2022
11336,5/24/2022
11337,5/25/2022
11338,5/26/2022
11339,5/27/2022
11340,5/28/2022
11341,5/29/2022
11342,5/30/2022
11343,5/31/2022
11344,6/1/2022
11345,6/2/2022
11346,6/3/2022
11347,6/4/2022
11348,6/5/2022
11349,6/6/2022
11350,6/7/2022
11351,6/8/2022
11352,6/9/2022
11353,6/10/2022
11354,6/11/2022
11355,6/12/2022
11356,6/13/2022
11357,6/14/2022
11358,5/14/2022
11359,5/15/2022
11360,5/16/2022
11361,5/17/2022
11362,5/18/2022
11363,5/19/2022
11364,5/20/2022
11365,5/21/2022
11366,5/22/2022
11367,5/23/2022
11368,5/24/2022
11369,5/25/2022
11370,5/26/2022
11371,5/27/2022
11372,5/28/2022
11373,5/29/2022
11374,5/30/2022
11375,5/31/2022
11376,6/1/2022
11377,6/2/2022
11378,6/3/2022
11379,6/4/2022
11380,6/5/2022
11381,6/6/2022
11382,6/7/2022
11383,6/8/2022
11384,6/9/2022
11385,6/10/2022
11386,6/11/2022
11387,6/12/2022
11388,6/13/2022
11389,6/14/2022
11390,5/15/2022
11391,5/16/2022
11392,5/17/2022
11393,5/18/2022
11394,5/19/2022
11395,5/20/2022
11396,5/21/2022
11397,5/22/2022
11398,5/23/2022
11399,5/24/2022
11400,5/25/2022
11401,5/26/2022
11402,5/27/2022
11403,5/28/2022
11404,5/29/2022
11405,5/30/2022
11406,5/31/2022
11407,6/1/2022
11408,6/2/2022
11409,6/3/2022
11410,6/4/2022
11411,6/5/2022
11412,6/6/2022
11413,6/7/2022
11414,6/8/2022
11415,6/9/2022
11416,6/10/2022
11417,6/11/2022
11418,6/12/2022
11419,6/13/2022
11420,6/14/2022
11421,5/15/2022
11422,5/16/2022
11423,5/17/2022
11424,5/18/2022
11425,5/19/2022
11426,5/20/2022
11427,5/21/2022
11428,5/22/2022
11429,5/23/2022
11430,5/24/2022
11431,5/25/2022
11432,5/26/2022
11433,5/27/2022
11434,5/28/2022
11435,5/29/2022
11436,5/30/2022
11437,5/31/2022
11438,6/1/2022
11439,6/2/2022
11440,6/3/2022
11441,6/4/2022
11442,6/5/2022
11443,6/6/2022
11444,6/7/2022
11445,6/8/2022
11446,6/9/2022
11447,6/10/2022
11448,6/11/2022
11449,6/12/2022
11450,6/13/2022
11451,6/14/2022
11452,5/15/2022
11453,5/16/2022
11454,5/17/2022
11455,5/18/2022
11456,5/19/2022
11457,5/20/2022
11458,5/21/2022
11459,5/22/2022
11460,5/23/2022
11461,5/24/2022
11462,5/25/2022
11463,5/26/2022
11464,5/27/2022
11465,5/28/2022
11466,5/29/2022
11467,5/30/2022
11468,5/31/2022
11469,6/1/2022
11470,6/2/2022
11471,6/3/2022
11472,6/4/2022
11473,6/5/2022
11474,6/6/2022
11475,6/7/2022
11476,6/8/2022
11477,6/9/2022
11478,6/10/2022
11479,6/11/2022
11480,6/12/2022
11481,6/13/2022
11482,6/14/2022
11483,5/15/2022
11484,5/16/2022
11485,5/17/2022
11486,5/18/2022
11487,5/19/2022
11488,5/20/2022
11489,5/21/2022
11490,5/22/2022
11491,5/23/2022
11492,5/24/2022
11493,5/25/2022
11494,5/26/2022
11495,5/27/2022
11496,5/28/2022
11497,5/29/2022
11498,5/30/2022
11499,5/31/2022
11500,6/1/2022
11501,6/2/2022
11502,6/3/2022
11503,6/4/2022
11504,6/5/2022
11505,6/6/2022
11506,6/7/2022
11507,6/8/2022
11508,6/9/2022
11509,6/10/2022
11510,6/11/2022
11511,6/12/2022
11512,6/13/2022
11513,6/14/2022
11514,5/15/2022
11515,5/16/2022
11516,5/17/2022
11517,5/18/2022
11518,5/19/2022
11519,5/20/2022
11520,5/21/2022
11521,5/22/2022
11522,5/23/2022
11523,5/24/2022
11524,5/25/2022
11525,5/26/2022
11526,5/27/2022
11527,5/28/2022
11528,5/29/2022
11529,5/30/2022
11530,5/31/2022
11531,6/1/2022
11532,6/2/2022
11533,6/3/2022
11534,6/4/2022
11535,6/5/2022
11536,6/6/2022
11537,6/7/2022
11538,6/8/2022
11539,6/9/2022
11540,6/10/2022
11541,6/11/2022
11542,6/12/2022
11543,6/13/2022
11544,6/14/2022
11545,5/14/2022
11546,5/15/2022
11547,5/16/2022
11548,5/17/2022
11549,5/18/2022
11550,5/19/2022
11551,5/20/2022
11552,5/21/2022
11553,5/22/2022
11554,5/23/2022
11555,5/24/2022
11556,5/25/2022
11557,5/26/2022
11558,5/27/2022
11559,5/28/2022
11560,5/29/2022
11561,5/30/2022
11562,5/31/2022
11563,6/1/2022
11564,6/2/2022
11565,6/3/2022
11566,6/4/2022
11567,6/5/2022
11568,6/6/2022
11569,6/7/2022
11570,6/8/2022
11571,6/9/2022
11572,6/10/2022
11573,6/11/2022
11574,6/12/2022
11575,6/13/2022
11576,6/14/2022
11577,5/15/2022
11578,5/16/2022
11579,5/17/2022
11580,5/18/2022
11581,5/19/2022
11582,5/20/2022
11583,5/21/2022
11584,5/22/2022
11585,5/23/2022
11586,5/24/2022
11587,5/25/2022
11588,5/26/2022
11589,5/27/2022
11590,5/28/2022
11591,5/29/2022
11592,5/30/2022
11593,5/31/2022
11594,6/1/2022
11595,6/2/2022
11596,6/3/2022
11597,6/4/2022
11598,6/5/2022
11599,6/6/2022
11600,6/7/2022
11601,6/8/2022
11602,6/9/2022
11603,6/10/2022
11604,6/11/2022
11605,6/12/2022
11606,6/13/2022
11607,6/14/2022
11608,5/15/2022
11609,5/16/2022
11610,5/17/2022
11611,5/18/2022
11612,5/19/2022
11613,5/20/2022
11614,5/21/2022
11615,5/22/2022
11616,5/23/2022
11617,5/24/2022
11618,5/25/2022
11619,5/26/2022
11620,5/27/2022
11621,5/28/2022
11622,5/29/2022
11623,5/30/2022
11624,5/31/2022
11625,6/1/2022
11626,6/2/2022
11627,6/3/2022
11628,6/4/2022
11629,6/5/2022
11630,6/6/2022
11631,6/7/2022
11632,6/8/2022
11633,6/9/2022
11634,6/10/2022
11635,6/11/2022
11636,6/12/2022
11637,6/13/2022
11638,6/14/2022
11639,5/15/2022
11640,5/16/2022
11641,5/17/2022
11642,5/18/2022
11643,5/19/2022
11644,5/20/2022
11645,5/21/2022
11646,5/22/2022
11647,5/23/2022
11648,5/24/2022
11649,5/25/2022
11650,5/26/2022
11651,5/27/2022
11652,5/28/2022
11653,5/29/2022
11654,5/30/2022
11655,5/31/2022
11656,6/1/2022
11657,6/2/2022
11658,6/3/2022
11659,6/4/2022
11660,6/5/2022
11661,6/6/2022
11662,6/7/2022
11663,6/8/2022
11664,6/9/2022
11665,6/10/2022
11666,6/11/2022
11667,6/12/2022
11668,6/13/2022
11669,6/14/2022
11670,5/15/2022
11671,5/16/2022
11672,5/17/2022
11673,5/18/2022
11674,5/19/2022
11675,5/20/2022
11676,5/21/2022
11677,5/22/2022
11678,5/23/2022
11679,5/24/2022
11680,5/25/2022
11681,5/26/2022
11682,5/27/2022
11683,5/28/2022
11684,5/29/2022
11685,5/30/2022
11686,5/31/2022
11687,6/1/2022
11688,6/2/2022
11689,6/3/2022
11690,6/4/2022
11691,6/5/2022
11692,6/6/2022
11693,6/7/2022
11694,6/8/2022
11695,6/9/2022
11696,6/10/2022
11697,6/11/2022
11698,6/12/2022
11699,6/13/2022
11700,6/14/2022
11701,5/15/2022
11702,5/16/2022
11703,5/17/2022
11704,5/18/2022
11705,5/19/2022
11706,5/20/2022
11707,5/21/2022
11708,5/22/2022
11709,5/23/2022
11710,5/24/2022
11711,5/25/2022
11712,5/26/2022
11713,5/27/2022
11714,5/28/2022
11715,5/29/2022
11716,5/30/2022
11717,5/31/2022
11718,6/1/2022
11719,6/2/2022
11720,6/3/2022
11721,6/4/2022
11722,6/5/2022
11723,6/6/2022
11724,6/7/2022
11725,6/8/2022
11726,6/9/2022
11727,6/10/2022
11728,6/11/2022
11729,6/12/2022
11730,6/13/2022
11731,6/14/2022
11732,5/14/2022
11733,5/15/2022
11734,5/16/2022
11735,5/17/2022
11736,5/18/2022
11737,5/19/2022
11738,5/20/2022
11739,5/21/2022
11740,5/22/2022
11741,5/23/2022
11742,5/24/2022
11743,5/25/2022
11744,5/26/2022
11745,5/27/2022
11746,5/28/2022
11747,5/29/2022
11748,5/30/2022
11749,5/31/2022
11750,6/1/2022
11751,6/2/2022
11752,6/3/2022
11753,6/4/2022
11754,6/5/2022
11755,6/6/2022
11756,6/7/2022
11757,6/8/2022
11758,6/9/2022
11759,6/10/2022
11760,6/11/2022
11761,6/12/2022
11762,6/13/2022
11763,6/14/2022
11764,5/15/2022
11765,5/16/2022
11766,5/17/2022
11767,5/18/2022
11768,5/19/2022
11769,5/20/2022
11770,5/21/2022
11771,5/22/2022
11772,5/23/2022
11773,5/24/2022
11774,5/25/2022
11775,5/26/2022
11776,5/27/2022
11777,5/28/2022
11778,5/29/2022
11779,5/30/2022
11780,5/31/2022
11781,6/1/2022
11782,6/2/2022
11783,6/3/2022
11784,6/4/2022
11785,6/5/2022
11786,6/6/2022
11787,6/7/2022
11788,6/8/2022
11789,6/9/2022
11790,6/10/2022
11791,6/11/2022
11792,6/12/2022
11793,6/13/2022
11794,6/14/2022
11795,5/15/2022
11796,5/16/2022
11797,5/17/2022
11798,5/18/2022
11799,5/19/2022
11800,5/20/2022
11801,5/21/2022
11802,5/22/2022
11803,5/23/2022
11804,5/24/2022
11805,5/25/2022
11806,5/26/2022
11807,5/27/2022
11808,5/28/2022
11809,5/29/2022
11810,5/30/2022
11811,5/31/2022
11812,6/1/2022
11813,6/2/2022
11814,6/3/2022
11815,6/4/2022
11816,6/5/2022
11817,6/6/2022
11818,6/7/2022
11819,6/8/2022
11820,6/9/2022
11821,6/10/2022
11822,6/11/2022
11823,6/12/2022
11824,6/13/2022
11825,6/14/2022
11826,5/15/2022
11827,5/16/2022
11828,5/17/2022
11829,5/18/2022
11830,5/19/2022
11831,5/20/2022
11832,5/21/2022
11833,5/22/2022
11834,5/23/2022
11835,5/24/2022
11836,5/25/2022
11837,5/26/2022
11838,5/27/2022
11839,5/28/2022
11840,5/29/2022
11841,5/30/2022
11842,5/31/2022
11843,6/1/2022
11844,6/2/2022
11845,6/3/2022
11846,6/4/2022
11847,6/5/2022
11848,6/6/2022
11849,6/7/2022
11850,6/8/2022
11851,6/9/2022
11852,6/10/2022
11853,6/11/2022
11854,6/12/2022
11855,6/13/2022
11856,6/14/2022
11857,5/15/2022
11858,5/16/2022
11859,5/17/2022
11860,5/18/2022
11861,5/19/2022
11862,5/20/2022
11863,5/21/2022
11864,5/22/2022
11865,5/23/2022
11866,5/24/2022
11867,5/25/2022
11868,5/26/2022
11869,5/27/2022
11870,5/28/2022
11871,5/29/2022
11872,5/30/2022
11873,5/31/2022
11874,6/1/2022
11875,6/2/2022
11876,6/3/2022
11877,6/4/2022
11878,6/5/2022
11879,6/6/2022
11880,6/7/2022
11881,6/8/2022
11882,6/9/2022
11883,6/10/2022
11884,6/11/2022
11885,6/12/2022
11886,6/13/2022
11887,6/14/2022
11888,5/15/2022
11889,5/16/2022
11890,5/17/2022
11891,5/18/2022
11892,5/19/2022
11893,5/20/2022
11894,5/21/2022
11895,5/22/2022
11896,5/23/2022
11897,5/24/2022
11898,5/25/2022
11899,5/26/2022
11900,5/27/2022
11901,5/28/2022
11902,5/29/2022
11903,5/30/2022
11904,5/31/2022
11905,6/1/2022
11906,6/2/2022
11907,6/3/2022
11908,6/4/2022
11909,6/5/2022
11910,6/6/2022
11911,6/7/2022
11912,6/8/2022
11913,6/9/2022
11914,6/10/2022
11915,6/11/2022
11916,6/12/2022
11917,6/13/2022
11918,6/14/2022
11919,5/14/2022
11920,5/15/2022
11921,5/16/2022
11922,5/17/2022
11923,5/18/2022
11924,5/19/2022
11925,5/20/2022
11926,5/21/2022
11927,5/22/2022
11928,5/23/2022
11929,5/24/2022
11930,5/25/2022
11931,5/26/2022
11932,5/27/2022
11933,5/28/2022
11934,5/29/2022
11935,5/30/2022
11936,5/31/2022
11937,6/1/2022
11938,6/2/2022
11939,6/3/2022
11940,6/4/2022
11941,6/5/2022
11942,6/6/2022
11943,6/7/2022
11944,6/8/2022
11945,6/9/2022
11946,6/10/2022
11947,6/11/2022
11948,6/12/2022
11949,6/13/2022
11950,6/14/2022
11951,5/15/2022
11952,5/16/2022
11953,5/17/2022
11954,5/18/2022
11955,5/19/2022
11956,5/20/2022
11957,5/21/2022
11958,5/22/2022
11959,5/23/2022
11960,5/24/2022
11961,5/25/2022
11962,5/26/2022
11963,5/27/2022
11964,5/28/2022
11965,5/29/2022
11966,5/30/2022
11967,5/31/2022
11968,6/1/2022
11969,6/2/2022
11970,6/3/2022
11971,6/4/2022
11972,6/5/2022
11973,6/6/2022
11974,6/7/2022
11975,6/8/2022
11976,6/9/2022
11977,6/10/2022
11978,6/11/2022
11979,6/12/2022
11980,6/13/2022
11981,6/14/2022
11982,5/15/2022
11983,5/16/2022
11984,5/17/2022
11985,5/18/2022
11986,5/19/2022
11987,5/20/2022
11988,5/21/2022
11989,5/22/2022
11990,5/23/2022
11991,5/24/2022
11992,5/25/2022
11993,5/26/2022
11994,5/27/2022
11995,5/28/2022
11996,5/29/2022
11997,5/30/2022
11998,5/31/2022
11999,6/1/2022
12000,6/2/2022
12001,6/3/2022
12002,6/4/2022
12003,6/5/2022
12004,6/6/2022
12005,6/7/2022
12006,6/8/2022
12007,6/9/2022
12008,6/10/2022
12009,6/11/2022
12010,6/12/2022
12011,6/13/2022
12012,6/14/2022
12013,5/15/2022
12014,5/16/2022
12015,5/17/2022
12016,5/18/2022
12017,5/19/2022
12018,5/20/2022
12019,5/21/2022
12020,5/22/2022
12021,5/23/2022
12022,5/24/2022
12023,5/25/2022
12024,5/26/2022
12025,5/27/2022
12026,5/28/2022
12027,5/29/2022
12028,5/30/2022
12029,5/31/2022
12030,6/1/2022
12031,6/2/2022
12032,6/3/2022
12033,6/4/2022
12034,6/5/2022
12035,6/6/2022
12036,6/7/2022
12037,6/8/2022
12038,6/9/2022
12039,6/10/2022
12040,6/11/2022
12041,6/12/2022
12042,6/13/2022
12043,6/14/2022
12044,5/15/2022
12045,5/16/2022
12046,5/17/2022
12047,5/18/2022
12048,5/19/2022
12049,5/20/2022
12050,5/21/2022
12051,5/22/2022
12052,5/23/2022
12053,5/24/2022
12054,5/25/2022
12055,5/26/2022
12056,5/27/2022
12057,5/28/2022
12058,5/29/2022
12059,5/30/2022
12060,5/31/2022
12061,6/1/2022
12062,6/2/2022
12063,6/3/2022
12064,6/4/2022
12065,6/5/2022
12066,6/6/2022
12067,6/7/2022
12068,6/8/2022
12069,6/9/2022
12070,6/10/2022
12071,6/11/2022
12072,6/12/2022
12073,6/13/2022
12074,6/14/2022
12075,5/15/2022
12076,5/16/2022
12077,5/17/2022
12078,5/18/2022
12079,5/19/2022
12080,5/20/2022
12081,5/21/2022
12082,5/22/2022
12083,5/23/2022
12084,5/24/2022
12085,5/25/2022
12086,5/26/2022
12087,5/27/2022
12088,5/28/2022
12089,5/29/2022
12090,5/30/2022
12091,5/31/2022
12092,6/1/2022
12093,6/2/2022
12094,6/3/2022
12095,6/4/2022
12096,6/5/2022
12097,6/6/2022
12098,6/7/2022
12099,6/8/2022
12100,6/9/2022
12101,6/10/2022
12102,6/11/2022
12103,6/12/2022
12104,6/13/2022
12105,6/14/2022
12106,5/14/2022
12107,5/15/2022
12108,5/16/2022
12109,5/17/2022
12110,5/18/2022
12111,5/19/2022
12112,5/20/2022
12113,5/21/2022
12114,5/22/2022
12115,5/23/2022
12116,5/24/2022
12117,5/25/2022
12118,5/26/2022
12119,5/27/2022
12120,5/28/2022
12121,5/29/2022
12122,5/30/2022
12123,5/31/2022
12124,6/1/2022
12125,6/2/2022
12126,6/3/2022
12127,6/4/2022
12128,6/5/2022
12129,6/6/2022
12130,6/7/2022
12131,6/8/2022
12132,6/9/2022
12133,6/10/2022
12134,6/11/2022
12135,6/12/2022
12136,6/13/2022
12137,6/14/2022
12138,5/15/2022
12139,5/16/2022
12140,5/17/2022
12141,5/18/2022
12142,5/19/2022
12143,5/20/2022
12144,5/21/2022
12145,5/22/2022
12146,5/23/2022
12147,5/24/2022
12148,5/25/2022
12149,5/26/2022
12150,5/27/2022
12151,5/28/2022
12152,5/29/2022
12153,5/30/2022
12154,5/31/2022
12155,6/1/2022
12156,6/2/2022
12157,6/3/2022
12158,6/4/2022
12159,6/5/2022
12160,6/6/2022
12161,6/7/2022
12162,6/8/2022
12163,6/9/2022
12164,6/10/2022
12165,6/11/2022
12166,6/12/2022
12167,6/13/2022
12168,6/14/2022
12169,5/15/2022
12170,5/16/2022
12171,5/17/2022
12172,5/18/2022
12173,5/19/2022
12174,5/20/2022
12175,5/21/2022
12176,5/22/2022
12177,5/23/2022
12178,5/24/2022
12179,5/25/2022
12180,5/26/2022
12181,5/27/2022
12182,5/28/2022
12183,5/29/2022
12184,5/30/2022
12185,5/31/2022
12186,6/1/2022
12187,6/2/2022
12188,6/3/2022
12189,6/4/2022
12190,6/5/2022
12191,6/6/2022
12192,6/7/2022
12193,6/8/2022
12194,6/9/2022
12195,6/10/2022
12196,6/11/2022
12197,6/12/2022
12198,6/13/2022
12199,6/14/2022
12200,5/15/2022
12201,5/16/2022
12202,5/17/2022
12203,5/18/2022
12204,5/19/2022
12205,5/20/2022
12206,5/21/2022
12207,5/22/2022
12208,5/23/2022
12209,5/24/2022
12210,5/25/2022
12211,5/26/2022
12212,5/27/2022
12213,5/28/2022
12214,5/29/2022
12215,5/30/2022
12216,5/31/2022
12217,6/1/2022
12218,6/2/2022
12219,6/3/2022
12220,6/4/2022
12221,6/5/2022
12222,6/6/2022
12223,6/7/2022
12224,6/8/2022
12225,6/9/2022
12226,6/10/2022
12227,6/11/2022
12228,6/12/2022
12229,6/13/2022
12230,6/14/2022
12231,5/15/2022
12232,5/16/2022
12233,5/17/2022
12234,5/18/2022
12235,5/19/2022
12236,5/20/2022
12237,5/21/2022
12238,5/22/2022
12239,5/23/2022
12240,5/24/2022
12241,5/25/2022
12242,5/26/2022
12243,5/27/2022
12244,5/28/2022
12245,5/29/2022
12246,5/30/2022
12247,5/31/2022
12248,6/1/2022
12249,6/2/2022
12250,6/3/2022
12251,6/4/2022
12252,6/5/2022
12253,6/6/2022
12254,6/7/2022
12255,6/8/2022
12256,6/9/2022
12257,6/10/2022
12258,6/11/2022
12259,6/12/2022
12260,6/13/2022
12261,6/14/2022
12262,5/15/2022
12263,5/16/2022
12264,5/17/2022
12265,5/18/2022
12266,5/19/2022
12267,5/20/2022
12268,5/21/2022
12269,5/22/2022
12270,5/23/2022
12271,5/24/2022
12272,5/25/2022
12273,5/26/2022
12274,5/27/2022
12275,5/28/2022
12276,5/29/2022
12277,5/30/2022
12278,5/31/2022
12279,6/1/2022
12280,6/2/2022
12281,6/3/2022
12282,6/4/2022
12283,6/5/2022
12284,6/6/2022
12285,6/7/2022
12286,6/8/2022
12287,6/9/2022
12288,6/10/2022
12289,6/11/2022
12290,6/12/2022
12291,6/13/2022
12292,6/14/2022
12293,5/14/2022
12294,5/15/2022
12295,5/16/2022
12296,5/17/2022
12297,5/18/2022
12298,5/19/2022
12299,5/20/2022
12300,5/21/2022
12301,5/22/2022
12302,5/23/2022
12303,5/24/2022
12304,5/25/2022
12305,5/26/2022
12306,5/27/2022
12307,5/28/2022
12308,5/29/2022
12309,5/30/2022
12310,5/31/2022
12311,6/1/2022
12312,6/2/2022
12313,6/3/2022
12314,6/4/2022
12315,6/5/2022
12316,6/6/2022
12317,6/7/2022
12318,6/8/2022
12319,6/9/2022
12320,6/10/2022
12321,6/11/2022
12322,6/12/2022
12323,6/13/2022
12324,6/14/2022
12325,5/15/2022
12326,5/16/2022
12327,5/17/2022
12328,5/18/2022
12329,5/19/2022
12330,5/20/2022
12331,5/21/2022
12332,5/22/2022
12333,5/23/2022
12334,5/24/2022
12335,5/25/2022
12336,5/26/2022
12337,5/27/2022
12338,5/28/2022
12339,5/29/2022
12340,5/30/2022
12341,5/31/2022
12342,6/1/2022
12343,6/2/2022
12344,6/3/2022
12345,6/4/2022
12346,6/5/2022
12347,6/6/2022
12348,6/7/2022
12349,6/8/2022
12350,6/9/2022
12351,6/10/2022
12352,6/11/2022
12353,6/12/2022
12354,6/13/2022
12355,6/14/2022
12356,5/15/2022
12357,5/16/2022
12358,5/17/2022
12359,5/18/2022
12360,5/19/2022
12361,5/20/2022
12362,5/21/2022
12363,5/22/2022
12364,5/23/2022
12365,5/24/2022
12366,5/25/2022
12367,5/26/2022
12368,5/27/2022
12369,5/28/2022
12370,5/29/2022
12371,5/30/2022
12372,5/31/2022
12373,6/1/2022
12374,6/2/2022
12375,6/3/2022
12376,6/4/2022
12377,6/5/2022
12378,6/6/2022
12379,6/7/2022
12380,6/8/2022
12381,6/9/2022
12382,6/10/2022
12383,6/11/2022
12384,6/12/2022
12385,6/13/2022
12386,6/14/2022
12387,5/15/2022
12388,5/16/2022
12389,5/17/2022
12390,5/18/2022
12391,5/19/2022
12392,5/20/2022
12393,5/21/2022
12394,5/22/2022
12395,5/23/2022
12396,5/24/2022
12397,5/25/2022
12398,5/26/2022
12399,5/27/2022
12400,5/28/2022
12401,5/29/2022
12402,5/30/2022
12403,5/31/2022
12404,6/1/2022
12405,6/2/2022
12406,6/3/2022
12407,6/4/2022
12408,6/5/2022
12409,6/6/2022
12410,6/7/2022
12411,6/8/2022
12412,6/9/2022
12413,6/10/2022
12414,6/11/2022
12415,6/12/2022
12416,6/13/2022
12417,6/14/2022
12418,5/15/2022
12419,5/16/2022
12420,5/17/2022
12421,5/18/2022
12422,5/19/2022
12423,5/20/2022
12424,5/21/2022
12425,5/22/2022
12426,5/23/2022
12427,5/24/2022
12428,5/25/2022
12429,5/26/2022
12430,5/27/2022
12431,5/28/2022
12432,5/29/2022
12433,5/30/2022
12434,5/31/2022
12435,6/1/2022
12436,6/2/2022
12437,6/3/2022
12438,6/4/2022
12439,6/5/2022
12440,6/6/2022
12441,6/7/2022
12442,6/8/2022
12443,6/9/2022
12444,6/10/2022
12445,6/11/2022
12446,6/12/2022
12447,6/13/2022
12448,6/14/2022
12449,5/15/2022
12450,5/16/2022
12451,5/17/2022
12452,5/18/2022
12453,5/19/2022
12454,5/20/2022
12455,5/21/2022
12456,5/22/2022
12457,5/23/2022
12458,5/24/2022
12459,5/25/2022
12460,5/26/2022
12461,5/27/2022
12462,5/28/2022
12463,5/29/2022
12464,5/30/2022
12465,5/31/2022
12466,6/1/2022
12467,6/2/2022
12468,6/3/2022
